,label,text-neigh,label_num,text-rel,token
2580,Capability,protected file: C:\Users\Username\AppData\Local\Microsoft\Windows\win32.tmp\drv.sys\mxtd Data is transmitted by e-mail to an,1,Data is transmitted by to e-mail an account presumably controlled by the attacker,stores
2581,Capability,credentials. The malware then sends an e-mail to the,1,The malware sends an e-mail to the same inbox,logging
2582,Capability,"remote access, but only sends an e-mail containing the",1,The malware sends an e-mail containing the victim’s IP address and miscellaneous system information,retrieving
2583,Capability,system information. The malware resends the information each time,1,The malware resends the information each time the computer is restarted,does
2584,Capability,"like malware, and may attract less attention from endpoint",1,the program attract less attention,allows
2585,Capability,"RAT functionality, the program looks less like malware, and",1,the program looks less like malware,is
2586,Capability,"VirusTotal, for example. It registered only 6/55 detections by",1,"It registered only 6/55 detections by anti virus scanners, or a 10% detection rate",gain
2587,Capability,"command-and-control server. The malware transmits autonomously, leaving the material",1,The malware transmits,infect
2588,Capability,"The malware transmits autonomously, leaving the material in an",1,The malware leaving the material in for an inbox the attacker to collect at a later time,leverages
2589,Capability,"on a network, including transmitting data via encrypted e-mail",1,transmitting via data encrypted e-mail communications,allows
2590,Capability,of certain techniques to reduce the visibility of malware,1,reduce the visibility of malware on a network,is
2591,Capability,"In addition, the malware uses the old PKWARE implementation",1,the malware uses the old PKWARE implementation of zip encryption,launching
2592,Capability,individual or small group. Use of widely available RATs,1,Use widely available RATs,abusing
2593,Capability,DNS providers like no-ip. Use of crypters to obscure,1,Use crypters to obscure the binary,extract
2594,Capability,malware appears to be: identify and unmask the IP address of,1,the malware identify and unmask the IP address of target(s),automate
2595,Capability,"address of target(s), and resend them to the attacker",1,the malware resend them to with each the attacker reboot,determine
2596,Capability,"reboot. In addition, data is sent to an Internet e-mail",1,is sent data to an Internet e-mail address,given
2597,Capability,"Syria in which e-mail was used to transmit data, and",1,was used e-mail to transmit data,executes
2598,Capability,"observed in 2012, also used hardcoded e-mail to exfiltrate.",1,used hardcoded e-mail to exfiltrate,logs
2599,Capability,included a mechanism for exfiltrating credentials from Facebook and,1,it exfiltrating credentials from Facebook and hooking programs like Skype,execute
2600,Capability,social engineering. The malware exfiltrates to an online e-mail,1,The malware exfiltrates to an online e-mail account,parses
2601,Capability,The seeding attempts to obtain a ‘private’ Facebook identity,1,The seeding obtain a ‘private’ Facebook identity from through,extracted
2602,Capability,Aggressive ad libraries also leak the user’s private information.,1,Aggressive ad libraries leak the user’s private information,run
2603,Capability,explain how attackers can invoke Android services for tasks,1,attackers Android services invoke for taking photos,jump
2604,Capability,explain how attackers can invoke Android services for tasks,1,attackers Android services invoke for calling phone numbers,is combined
2605,Capability,explain how attackers can invoke Android services for tasks,1,attackers Android services invoke for sending SMS,utilizes
2606,Capability,explain how attackers can invoke Android services for tasks,1,attackers Android services invoke for reading from/ writing to the clipboard,worm
2607,Capability,"Furthermore, the attackers can exploit several Android vulnerabilities to",1,the attackers exploit several Android vulnerabilities to get valuable private information,collecting
2608,Capability,missiles. The attacker can hijack the network where the,1,The attacker hijack the network where the targeted victim resides,extracting
2609,Capability,interface. The left panel enables the attacker to command,1,The left panel enables the attacker to command the victim's device,brute forcing
