,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
2128,2128,no-command_and_control,encrypted. Type T also detects the presence of automatic,0,Type T detects the presence of automatic analysis systems,encrypted. type also detect presenc automat,type detect presenc automat analysi system,"['encrypted.', 'type', 'also', 'detect', 'presenc', 'automat']","['type', 'detect', 'presenc', 'automat', 'analysi', 'system']"
2129,2129,no-command_and_control,encrypted. Type T also detects the presence of automatic,0,Type T detects debuggers,encrypted. type also detect presenc automat,type detect debugg,"['encrypted.', 'type', 'also', 'detect', 'presenc', 'automat']","['type', 'detect', 'debugg']"
2130,2130,no-command_and_control,"then, based on this, generates a hash, which it",0,The malware generates a hash,base thi gener hash,malwar gener hash,"['base', 'thi', 'gener', 'hash']","['malwar', 'gener', 'hash']"
2131,2131,no-command_and_control,"a hash, which it uses as an encryption key.",0,it uses a hash as an encryption key,hash use encrypt key.,use hash encrypt key,"['hash', 'use', 'encrypt', 'key.']","['use', 'hash', 'encrypt', 'key']"
2132,2132,no-command_and_control,"successfully exploited, the file installed Backdoor.Emdivi. As CVE- 2012-5054",0,the file Backdoor.Emdivi installed,success exploit file instal  emd-file cve- 2012-5054,file  emd-file instal,"['success', 'exploit', 'file', 'instal', 'emd-file', 'cve-', '2012-5054']","['file', 'emd-file', 'instal']"
2133,2133,no-command_and_control,that is used to install a back door. No,0,an Adobe Flash zero-day exploit install a back door,use instal back door.,adob flash zero-day exploit instal back door,"['use', 'instal', 'back', 'door.']","['adob', 'flash', 'zero-day', 'exploit', 'instal', 'back', 'door']"
2134,2134,no-command_and_control,and thought to be harvested by the attacker. The,0,"the attacker Among other items, staff training documents and more than 40,000 emails harvested",thought harvest attacker.,attack among item staff train document 40000 email harvest,"['thought', 'harvest', 'attacker.']","['attack', 'among', 'item', 'staff', 'train', 'document', '40000', 'email', 'harvest']"
2135,2135,no-command_and_control,has shown it to be a variant of a,0,it be a variant of a Trojan,ha shown variant,variant trojan,"['ha', 'shown', 'variant']","['variant', 'trojan']"
2136,2136,no-command_and_control,China (PRC) hackers to mean ‘anti Antivirus detection’ or,0,a phrase commonly used by People’s Republic of China (PRC) hackers mean ‘anti Antivirus detection’ or ‘Antivirus avoidance’,china prc hacker mean ‘anti antiviru detect,phrase commonli use peopl republ china prc hacker mean ‘anti antiviru detect ‘antiviru avoid,"['china', 'prc', 'hacker', 'mean', '‘anti', 'antiviru', 'detect']","['phrase', 'commonli', 'use', 'peopl', 'republ', 'china', 'prc', 'hacker', 'mean', '‘anti', 'antiviru', 'detect', '‘antiviru', 'avoid']"
2137,2137,no-command_and_control,likely shorthand for 免杀查) similarly means ‘Antivirus avoidance’. The installer,0,"Miǎnchá (免查, likely shorthand for 免杀查) similarly means ‘Antivirus avoidance’",like shorthand 免杀查 similarli mean ‘antiviru avoidance. instal,miǎnchá 免查 like shorthand 免杀查 similarli mean ‘antiviru avoid,"['like', 'shorthand', '免杀查', 'similarli', 'mean', '‘antiviru', 'avoidance.', 'instal']","['miǎnchá', '免查', 'like', 'shorthand', '免杀查', 'similarli', 'mean', '‘antiviru', 'avoid']"
2138,2138,no-command_and_control,‘Antivirus avoidance’. The installer is responsible for the malware,0,The installer is responsible for the malware persistence mechanism,‘antiviru avoidance. instal respons malwar,instal respons malwar persist mechan,"['‘antiviru', 'avoidance.', 'instal', 'respons', 'malwar']","['instal', 'respons', 'malwar', 'persist', 'mechan']"
2139,2139,no-command_and_control,The installer will also determine the system architecture (32-,0,The installer determine the system architecture (32- or 64-bit),instal also determin system architectur 32-,instal determin system architectur 32- 64-bit,"['instal', 'also', 'determin', 'system', 'architectur', '32-']","['instal', 'determin', 'system', 'architectur', '32-', '64-bit']"
2140,2140,no-command_and_control,"to the path ‘C:\Windows\temp\install.ocx’, ensuring the malware is launched",0,The installer ensuring the malware is launched on system start-up,path ensur malwar launch,instal ensur malwar launch system start-up,"['path', 'ensur', 'malwar', 'launch']","['instal', 'ensur', 'malwar', 'launch', 'system', 'start-up']"
2141,2141,no-command_and_control,documents but instead DLLs obfuscated with a one-byte XOR,0,DLLs obfuscated with a one-byte XOR with 0x14,document instead dll obfusc one-byt xor,dll obfusc one-byt xor 0x14,"['document', 'instead', 'dll', 'obfusc', 'one-byt', 'xor']","['dll', 'obfusc', 'one-byt', 'xor', '0x14']"
2142,2142,no-command_and_control,PRC hacking community to denote the act of Antivirus,0,a term used in the PRC hacking community denote the act of Antivirus avoidance through the loading of malicious ‘black’ code via non-malicious or trusted ‘white‘ code,prc hack commun denot act antiviru,term use prc hack commun denot act antiviru avoid load malici ‘black code via non-malici trust ‘white‘ code,"['prc', 'hack', 'commun', 'denot', 'act', 'antiviru']","['term', 'use', 'prc', 'hack', 'commun', 'denot', 'act', 'antiviru', 'avoid', 'load', 'malici', '‘black', 'code', 'via', 'non-malici', 'trust', '‘white‘', 'code']"
2143,2143,no-command_and_control,variant. In addition to delivering system-specific details back to,0,Gh0st RAT delivering system-specific details back to the attacker,variant. addit deliv system-specif detail back,gh0st rat deliv system-specif detail back attack,"['variant.', 'addit', 'deliv', 'system-specif', 'detail', 'back']","['gh0st', 'rat', 'deliv', 'system-specif', 'detail', 'back', 'attack']"
2144,2144,no-command_and_control,"provides the capability to deploy additional malware, enabling the",0,Gh0st RAT deploy additional malware,provid capabl deploy addit malwar enabl,gh0st rat deploy addit malwar,"['provid', 'capabl', 'deploy', 'addit', 'malwar', 'enabl']","['gh0st', 'rat', 'deploy', 'addit', 'malwar']"
2145,2145,no-command_and_control,"additional malware, enabling the harvesting of sensitive data and",0,additional malware harvesting sensitive data,addit malwar enabl harvest sensit data,addit malwar harvest sensit data,"['addit', 'malwar', 'enabl', 'harvest', 'sensit', 'data']","['addit', 'malwar', 'harvest', 'sensit', 'data']"
2146,2146,no-command_and_control,Java Applets designed to install malware on their systems.,0,malicious Java Applets install malware,java applet design instal malwar systems.,malici java applet instal malwar,"['java', 'applet', 'design', 'instal', 'malwar', 'systems.']","['malici', 'java', 'applet', 'instal', 'malwar']"
2147,2147,no-command_and_control,observed malicious code being served up from the website of,0,malicious code served up from the website of the Alliance for True Democracy (ATD) in Hong Kong,observ malici code serv websit,malici code serv websit allianc true democraci atd hong kong,"['observ', 'malici', 'code', 'serv', 'websit']","['malici', 'code', 'serv', 'websit', 'allianc', 'true', 'democraci', 'atd', 'hong', 'kong']"
2148,2148,no-command_and_control,password protected backdoor webshell placed on it. This is,0,placed a password protected backdoor webshell on it,password protect backdoor webshel place it. thi,place password protect backdoor webshel,"['password', 'protect', 'backdoor', 'webshel', 'place', 'it.', 'thi']","['place', 'password', 'protect', 'backdoor', 'webshel']"
2149,2149,no-command_and_control,certainty. Attackers will often upload new webshells or add,0,Attackers upload new webshells or add simple China Chopper style modifications,certainty. attack often upload new webshel add,attack upload new webshel add simpl china chopper style modif,"['certainty.', 'attack', 'often', 'upload', 'new', 'webshel', 'add']","['attack', 'upload', 'new', 'webshel', 'add', 'simpl', 'china', 'chopper', 'style', 'modif']"
2150,2150,no-command_and_control,"DPHK websites are also serving up malicious code, so please",0,the DPHK websites serving up malicious code,dphk websit also serv malici code pleas,dphk websit serv malici code,"['dphk', 'websit', 'also', 'serv', 'malici', 'code', 'pleas']","['dphk', 'websit', 'serv', 'malici', 'code']"
2151,2151,no-command_and_control,the DPHK website has been used in a strategic web,0,been used the DPHK website,dphk websit ha use strateg web,use dphk websit,"['dphk', 'websit', 'ha', 'use', 'strateg', 'web']","['use', 'dphk', 'websit']"
2152,2152,no-command_and_control,Lab reported the website was being leveraged to target users with,0,was being leveraged to the website target users with Flash Exploits,lab report websit wa leverag target user,wa leverag websit target user flash exploit,"['lab', 'report', 'websit', 'wa', 'leverag', 'target', 'user']","['wa', 'leverag', 'websit', 'target', 'user', 'flash', 'exploit']"
2153,2153,no-command_and_control,"Hong Kong (www.peoplepower.hk) had been compromised as well. However, unlike",0,been compromised the website of the political coalition and pan-democratic organization People Power in Hong Kong (www.peoplepower.hk),hong kong  peo-file compromis well. howev unlik,compromis websit polit coalit pan-democrat organ peopl power hong kong  peo-file,"['hong', 'kong', 'peo-file', 'compromis', 'well.', 'howev', 'unlik']","['compromis', 'websit', 'polit', 'coalit', 'pan-democrat', 'organ', 'peopl', 'power', 'hong', 'kong', 'peo-file']"
2154,2154,no-command_and_control,pages load scripts that conduct profiling of the system for,0,"scripts conduct profiling of the system for various software, plugins, and other related information",page load script conduct profil system,script conduct profil system variou softwar plugin relat inform,"['page', 'load', 'script', 'conduct', 'profil', 'system']","['script', 'conduct', 'profil', 'system', 'variou', 'softwar', 'plugin', 'relat', 'inform']"
2155,2155,no-command_and_control,Java exploits designed to install malware on the target,0,Java exploits install malware on the target system,java exploit design instal malwar target,java exploit instal malwar target system,"['java', 'exploit', 'design', 'instal', 'malwar', 'target']","['java', 'exploit', 'instal', 'malwar', 'target', 'system']"
2156,2156,no-command_and_control,"successful, the exploits will install either a 32-bit or",0,the exploits install either a 32-bit or 64-bit version of the malware,success exploit instal either 32-bit,exploit instal either 32-bit 64-bit version malwar,"['success', 'exploit', 'instal', 'either', '32-bit']","['exploit', 'instal', 'either', '32-bit', '64-bit', 'version', 'malwar']"
2157,2157,no-command_and_control,"file, which in turned loads a malicious Java Applet.",0,a JavaScript file loads a malicious Java Applet,file turn load malici java applet.,javascript file load malici java applet,"['file', 'turn', 'load', 'malici', 'java', 'applet.']","['javascript', 'file', 'load', 'malici', 'java', 'applet']"
