,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
2370,2370,other,"once the dropper (ff5a7a610746ab5492cc6ab284138852) installs the Etumbot backdoor (82d4850a02375a7447d2d0381b642a72),",1,the dropper installs the Etumbot backdoor,onc dropper hash-code instal etumbot backdoor hash-code,dropper instal etumbot backdoor,"['onc', 'dropper', 'hash-code', 'instal', 'etumbot', 'backdoor', 'hash-code']","['dropper', 'instal', 'etumbot', 'backdoor']"
2371,2371,other,the RC4 key that is used to encrypt subsequent communication.,1,is used to the RC4 key encrypt subsequent communication,rc4 key use encrypt subsequ communication.,use rc4 key encrypt subsequ commun,"['rc4', 'key', 'use', 'encrypt', 'subsequ', 'communication.']","['use', 'rc4', 'key', 'encrypt', 'subsequ', 'commun']"
2372,2372,other,Threat Intelligence Brief Etumbot discovers the proxy settings of,1,Etumbot discovers the proxy settings of the local machine,threat intellig brief etumbot discov proxi set,etumbot discov proxi set local machin,"['threat', 'intellig', 'brief', 'etumbot', 'discov', 'proxi', 'set']","['etumbot', 'discov', 'proxi', 'set', 'local', 'machin']"
2373,2373,other,"actors have directly attacked, established persistence in, and extracted",1,"Iranian actors established persistence in the networks of government agencies and major critical infrastructure companies in the following countries: Canada, China, England, France, Germany, India, Israel, Kuwait, Mexico, Pakistan, Qatar, Saudi Arabia, South Korea, Turkey, United Arab Emirates, and the United States",actor directli attack establish persist extract,iranian actor establish persist network govern agenc major critic infrastructur compani follow countries: canada china england franc germani india israel kuwait mexico pakistan qatar saudi arabia south korea turkey unit arab emir unit state,"['actor', 'directli', 'attack', 'establish', 'persist', 'extract']","['iranian', 'actor', 'establish', 'persist', 'network', 'govern', 'agenc', 'major', 'critic', 'infrastructur', 'compani', 'follow', 'countries:', 'canada', 'china', 'england', 'franc', 'germani', 'india', 'israel', 'kuwait', 'mexico', 'pakistan', 'qatar', 'saudi', 'arabia', 'south', 'korea', 'turkey', 'unit', 'arab', 'emir', 'unit', 'state']"
2374,2374,other,"established persistence in, and extracted highly sensitive materials from",1,"Iranian actors extracted highly sensitive materials from the networks of government agencies and major critical infrastructure companies in the following countries: Canada, China, England, France, Germany, India, Israel, Kuwait, Mexico, Pakistan, Qatar, Saudi Arabia, South Korea, Turkey, United Arab Emirates, and the United States",establish persist extract highli sensit materi,iranian actor extract highli sensit materi network govern agenc major critic infrastructur compani follow countries: canada china england franc germani india israel kuwait mexico pakistan qatar saudi arabia south korea turkey unit arab emir unit state,"['establish', 'persist', 'extract', 'highli', 'sensit', 'materi']","['iranian', 'actor', 'extract', 'highli', 'sensit', 'materi', 'network', 'govern', 'agenc', 'major', 'critic', 'infrastructur', 'compani', 'follow', 'countries:', 'canada', 'china', 'england', 'franc', 'germani', 'india', 'israel', 'kuwait', 'mexico', 'pakistan', 'qatar', 'saudi', 'arabia', 'south', 'korea', 'turkey', 'unit', 'arab', 'emir', 'unit', 'state']"
2375,2375,other,date it has successfully evaded detection by existing security,1,it evaded detection by existing security technologies,date ha success evad detect exist secur,evad detect exist secur technolog,"['date', 'ha', 'success', 'evad', 'detect', 'exist', 'secur']","['evad', 'detect', 'exist', 'secur', 'technolog']"
2376,2376,other,"the past several years, conducted a significant global surveillance",1,Operation Cleaver conducted a significant global surveillance and infiltration campaign,past sever year conduct signific global surveil,oper cleaver conduct signific global surveil infiltr campaign,"['past', 'sever', 'year', 'conduct', 'signific', 'global', 'surveil']","['oper', 'cleaver', 'conduct', 'signific', 'global', 'surveil', 'infiltr', 'campaign']"
2377,2377,other,examples of these efforts include industrial sabotage via Stuxnet,1,Famous examples of these efforts Stuxnet (2009 - 2010) include industrial sabotage via,exampl effort includ industri sabotag via stuxnet,famou exampl effort stuxnet   includ industri sabotag via,"['exampl', 'effort', 'includ', 'industri', 'sabotag', 'via', 'stuxnet']","['famou', 'exampl', 'effort', 'stuxnet', 'includ', 'industri', 'sabotag', 'via']"
2378,2378,other,examples of these efforts include industrial sabotage via Stuxnet,1,Famous examples of these efforts Duqu (2009 - 2011) as well as Flame (2012) include espionage with,exampl effort includ industri sabotag via stuxnet,famou exampl effort duqu   well flame  includ espionag,"['exampl', 'effort', 'includ', 'industri', 'sabotag', 'via', 'stuxnet']","['famou', 'exampl', 'effort', 'duqu', 'well', 'flame', 'includ', 'espionag']"
2379,2379,other,"event for Iranian authorities, exposing them to the world",1,Stuxnet exposing them to the world of physical destruction via electronic means,event iranian author expos world,stuxnet expos world physic destruct via electron mean,"['event', 'iranian', 'author', 'expos', 'world']","['stuxnet', 'expos', 'world', 'physic', 'destruct', 'via', 'electron', 'mean']"
2380,2380,other,attacks were debilitating and impacted the availability of online,1,These attacks impacted the availability of online banking services,attack debilit impact avail onlin,attack impact avail onlin bank servic,"['attack', 'debilit', 'impact', 'avail', 'onlin']","['attack', 'impact', 'avail', 'onlin', 'bank', 'servic']"
2381,2381,other,"physical) and logistics information were compromised at major airline operators,",1,"Assets (both cyber and physical) and logistics information were compromised at major airline operators, airports, and transportation companies",physic logist inform compromis major airlin oper,asset cyber physic logist inform compromis major airlin oper airport transport compani,"['physic', 'logist', 'inform', 'compromis', 'major', 'airlin', 'oper']","['asset', 'cyber', 'physic', 'logist', 'inform', 'compromis', 'major', 'airlin', 'oper', 'airport', 'transport', 'compani']"
2382,2382,other,Confidential critical infrastructure documents were harvested from major educational institutions,1,Confidential critical infrastructure documents were harvested from major educational institutions around the world,confidenti critic infrastructur document harvest major educ institut,confidenti critic infrastructur document harvest major educ institut around world,"['confidenti', 'critic', 'infrastructur', 'document', 'harvest', 'major', 'educ', 'institut']","['confidenti', 'critic', 'infrastructur', 'document', 'harvest', 'major', 'educ', 'institut', 'around', 'world']"
2383,2383,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions ARP poisoning include,tool function includ arp poison encrypt credenti,custom privat tool function arp poison includ,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'arp', 'poison', 'includ']"
2384,2384,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include encryption,tool function includ arp poison encrypt credenti,custom privat tool function includ encrypt,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'includ', 'encrypt']"
2385,2385,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include credential dumping,tool function includ arp poison encrypt credenti,custom privat tool function includ credenti dump,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'includ', 'credenti', 'dump']"
2386,2386,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions ASP.NET shells include,tool function includ arp poison encrypt credenti,custom privat tool function  net-file shell includ,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'net-file', 'shell', 'includ']"
2387,2387,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include web backdoors,tool function includ arp poison encrypt credenti,custom privat tool function includ web backdoor,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'includ', 'web', 'backdoor']"
2388,2388,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include process enumeration,tool function includ arp poison encrypt credenti,custom privat tool function includ process enumer,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'includ', 'process', 'enumer']"
2389,2389,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions WMI querying include,tool function includ arp poison encrypt credenti,custom privat tool function wmi queri includ,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'wmi', 'queri', 'includ']"
2390,2390,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include network interface sniffing,tool function includ arp poison encrypt credenti,custom privat tool function includ network interfac snif,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'includ', 'network', 'interfac', 'snif']"
2391,2391,other,"tools with functions that include ARP poisoning, encryption, credential",1,Customized private tools with functions include keystroke logging,tool function includ arp poison encrypt credenti,custom privat tool function includ keystrok log,"['tool', 'function', 'includ', 'arp', 'poison', 'encrypt', 'credenti']","['custom', 'privat', 'tool', 'function', 'includ', 'keystrok', 'log']"
2392,2392,other,certificates of one victim were captured allowing the Operation Cleaver,1,the Operation Cleaver team Private signing certificates of one victim were captured,certif one victim captur allow oper cleaver,oper cleaver team privat sign certif one victim captur,"['certif', 'one', 'victim', 'captur', 'allow', 'oper', 'cleaver']","['oper', 'cleaver', 'team', 'privat', 'sign', 'certif', 'one', 'victim', 'captur']"
2393,2393,other,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization Active Directory domain controllers and credentials including,organ vari greatli includ complet compromis system,cleaver level access organ activ directori domain control credenti includ,"['organ', 'vari', 'greatli', 'includ', 'complet', 'compromis', 'system']","['cleaver', 'level', 'access', 'organ', 'activ', 'directori', 'domain', 'control', 'credenti', 'includ']"
2394,2394,other,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization including compromised data repositories,organ vari greatli includ complet compromis system,cleaver level access organ includ compromis data repositori,"['organ', 'vari', 'greatli', 'includ', 'complet', 'compromis', 'system']","['cleaver', 'level', 'access', 'organ', 'includ', 'compromis', 'data', 'repositori']"
2395,2395,other,"each organization varied greatly, including completely compromised systems and",1,Cleaver’s level of access into each organization including stolen VPN credentials,organ vari greatli includ complet compromis system,cleaver level access organ includ stolen vpn credenti,"['organ', 'vari', 'greatli', 'includ', 'complet', 'compromis', 'system']","['cleaver', 'level', 'access', 'organ', 'includ', 'stolen', 'vpn', 'credenti']"
2396,2396,other,VPN credentials. Compromised systems include Microsoft Windows web servers,1,"Compromised systems Microsoft Windows web servers running IIS and ColdFusion, Apache with PHP, many variants of Microsoft Windows desktops and servers, and Linux servers include",vpn credentials. compromis system includ microsoft window web server,compromis system microsoft window web server run ii coldfus apach php mani variant microsoft window desktop server linux server includ,"['vpn', 'credentials.', 'compromis', 'system', 'includ', 'microsoft', 'window', 'web', 'server']","['compromis', 'system', 'microsoft', 'window', 'web', 'server', 'run', 'ii', 'coldfus', 'apach', 'php', 'mani', 'variant', 'microsoft', 'window', 'desktop', 'server', 'linux', 'server', 'includ']"
