,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
935,935,NoFile,It is installed as a system kernel driver Ndiskpro service,0,Microsoft system device. It is installed as a system kernel,instal system kernel driver ndiskpro servic,microsoft system device. instal system kernel,"['instal', 'system', 'kernel', 'driver', 'ndiskpro', 'servic']","['microsoft', 'system', 'device.', 'instal', 'system', 'kernel']"
936,936,NoFile,the NDISKPRO.SYS driver hooks both INT 0x01 and INT 0xff,0,"loaded, the NDISKPRO.SYS driver hooks both INT 0x01 and",ndiskpro.si driver hook int 0x01 int 0xff,load ndiskpro.si driver hook int 0x01,"['ndiskpro.si', 'driver', 'hook', 'int', '0x01', 'int', '0xff']","['load', 'ndiskpro.si', 'driver', 'hook', 'int', '0x01']"
937,937,NoFile,loaded the NDISKPRO.SYS driver,0,please contact intelreports@kaspersky.com When loaded the NDISKPRO.SYS driver hooks,load ndiskpro.si driver,pleas contact load ndiskpro.si driver hook,"['load', 'ndiskpro.si', 'driver']","['pleas', 'contact', 'load', 'ndiskpro.si', 'driver', 'hook']"
938,938,NoFile,the original dropper maintains persistence across with reboots a simple addition to the HKCU run key,0,"the original dropper, which maintains persistence across reboots with",origin dropper maintain persist across reboot simpl addit hkcu run key,origin dropper maintain persist across reboot,"['origin', 'dropper', 'maintain', 'persist', 'across', 'reboot', 'simpl', 'addit', 'hkcu', 'run', 'key']","['origin', 'dropper', 'maintain', 'persist', 'across', 'reboot']"
939,939,NoFile,It registers its only export _LowLevelKeyboardProc@12 as a hook procedure for low-level keyboard input events (WH_KEYBOARD_LL hook),0,hidden console window and registers its only export _LowLevelKeyboardProc@12,regist onli export hook procedur low-level keyboard input event wh_keyboard_l hook,hidden consol window regist onli export,"['regist', 'onli', 'export', 'hook', 'procedur', 'low-level', 'keyboard', 'input', 'event', 'wh_keyboard_l', 'hook']","['hidden', 'consol', 'window', 'regist', 'onli', 'export']"
940,940,NoFile,The module HTTP POST requests issuing to the server,0,Wininet API functions for issuing HTTP POST requests to,modul http post request issu server,wininet api function issu http post request,"['modul', 'http', 'post', 'request', 'issu', 'server']","['wininet', 'api', 'function', 'issu', 'http', 'post', 'request']"
941,941,NoFile,installed a Dynamic Link Library (DLL) as a service,0,Dynamic Link Library (DLL) installed as a service. The,instal dynam link librari dll servic,dynam link librari dll instal service.,"['instal', 'dynam', 'link', 'librari', 'dll', 'servic']","['dynam', 'link', 'librari', 'dll', 'instal', 'service.']"
942,942,NoFile,The third sample utilized a kernel mode driver,0,"for other infected hosts, utilized a kernel mode driver",third sampl util kernel mode driver,infect host util kernel mode driver,"['third', 'sampl', 'util', 'kernel', 'mode', 'driver']","['infect', 'host', 'util', 'kernel', 'mode', 'driver']"
943,943,NoFile,The dropper invokes the SHGetSpecialFolderPath() API,0,= ‘G’; The dropper invokes the SHGetSpecialFolderPath() API supplying,dropper invok api,‘g; dropper invok api suppli,"['dropper', 'invok', 'api']","['‘g;', 'dropper', 'invok', 'api', 'suppli']"
944,944,NoFile,The sample resolves several library functions provided by Microsoft using the LoadLibrary() and GetProcAddress() Application Programming Interfaces (APIs),0,reader. The sample first resolves several library functions provided,sampl resolv sever librari function provid microsoft use loadlibrari getprocaddress applic program interfac api,reader. sampl first resolv sever librari function provid,"['sampl', 'resolv', 'sever', 'librari', 'function', 'provid', 'microsoft', 'use', 'loadlibrari', 'getprocaddress', 'applic', 'program', 'interfac', 'api']","['reader.', 'sampl', 'first', 'resolv', 'sever', 'librari', 'function', 'provid']"
945,945,NoFile,the dropper load the dropped DLL into its own process space,0,dropper performs is to load the dropped DLL into,dropper load drop dll process space,dropper perform load drop dll,"['dropper', 'load', 'drop', 'dll', 'process', 'space']","['dropper', 'perform', 'load', 'drop', 'dll']"
946,946,NoFile,is mapped it into the process space of its dropped file,0,is instantiated when it is mapped into the process space,map process space drop file,instanti map process space,"['map', 'process', 'space', 'drop', 'file']","['instanti', 'map', 'process', 'space']"
947,947,NoFile,the malware install itself as a service with that same name,0,the malware tries to install itself as a service,malwar instal servic name,malwar tri instal servic,"['malwar', 'instal', 'servic', 'name']","['malwar', 'tri', 'instal', 'servic']"
948,948,NoFile,the sample writes settings directly to the Windows Registry,0,"a precaution, the sample writes settings directly to the",sampl write set directli window registri,precaut sampl write set directli,"['sampl', 'write', 'set', 'directli', 'window', 'registri']","['precaut', 'sampl', 'write', 'set', 'directli']"
949,949,NoFile,The registry change creates the following key,0,fails. The registry change creates the following key: HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\msupdate\\Parameters,registri chang creat follow key,fails. registri chang creat follow key: hash-code,"['registri', 'chang', 'creat', 'follow', 'key']","['fails.', 'registri', 'chang', 'creat', 'follow', 'key:', 'hash-code']"
950,950,NoFile,the subroutine set the value of the ‘ServiceDLL’ to the module handle of the DLL,0,"this, the subroutine will set the value of the",subroutin set valu ‘servicedl modul handl dll,thi subroutin set valu,"['subroutin', 'set', 'valu', '‘servicedl', 'modul', 'handl', 'dll']","['thi', 'subroutin', 'set', 'valu']"
951,951,NoFile,The next key be changed,0,"The next key to be changed is: HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Svchost, which",next key chang,next key chang is: hash-code,"['next', 'key', 'chang']","['next', 'key', 'chang', 'is:', 'hash-code']"
952,952,NoFile,set the ‘msupdate’ key to ‘msupdate’,0,have the ‘msupdate’ key set to ‘msupdate’. The export,set ‘msupdat key ‘msupdat,‘msupdat key set ‘msupdate. export,"['set', '‘msupdat', 'key', '‘msupdat']","['‘msupdat', 'key', 'set', '‘msupdate.', 'export']"
953,953,NoFile,The export ‘CollectW3PerfData’ is registered as the main function of the DLL,0,‘msupdate’. The export ‘CollectW3PerfData’ is registered as the main function,export ‘collectw3perfdata regist main function dll,‘msupdate. export ‘collectw3perfdata regist main function,"['export', '‘collectw3perfdata', 'regist', 'main', 'function', 'dll']","['‘msupdate.', 'export', '‘collectw3perfdata', 'regist', 'main', 'function']"
954,954,NoFile,the sample starts the new service,0,"successful, the sample then starts the new service and",sampl start new servic,success sampl start new servic,"['sampl', 'start', 'new', 'servic']","['success', 'sampl', 'start', 'new', 'servic']"
955,955,NoFile,the sample spawns a new process using rundll32.exe,0,"installation fails, the sample spawns a new process using",sampl spawn new process use rundll32.ex,instal fail sampl spawn new process use,"['sampl', 'spawn', 'new', 'process', 'use', 'rundll32.ex']","['instal', 'fail', 'sampl', 'spawn', 'new', 'process', 'use']"
956,956,NoFile,the sample connect using a raw socket,0,will only attempt to connect directly using a raw,sampl connect use raw socket,onli attempt connect directli use raw,"['sampl', 'connect', 'use', 'raw', 'socket']","['onli', 'attempt', 'connect', 'directli', 'use', 'raw']"
957,957,NoFile,is created a temporary new user _DomainUser_ with password Dom4!nU- serP4ss,0,with password Dom4!nU- serP4ss is created and added to the,creat temporari new user _domainuser_ password dom4!nu- serp4ss,password dom4!nu- serp4ss creat ad,"['creat', 'temporari', 'new', 'user', '_domainuser_', 'password', 'dom4!nu-', 'serp4ss']","['password', 'dom4!nu-', 'serp4ss', 'creat', 'ad']"
958,958,NoFile,added a temporary new user _DomainUser_ with password Dom4!nU- serP4ss to the local Administrators group,0,serP4ss is created and added to the local Administrators,ad temporari new user _domainuser_ password dom4!nu- serp4ss local administr group,serp4ss creat ad local administr,"['ad', 'temporari', 'new', 'user', '_domainuser_', 'password', 'dom4!nu-', 'serp4ss', 'local', 'administr', 'group']","['serp4ss', 'creat', 'ad', 'local', 'administr']"
959,959,NoFile,is deleted the user,0,account and the user is deleted It would appear this,delet user,account user delet would appear thi,"['delet', 'user']","['account', 'user', 'delet', 'would', 'appear', 'thi']"
960,960,NoFile,calling methods on those assemblies,0,"installing new .NET assemblies, calling methods on those assemblies,",call method assembl,instal new .net assembl call method assembl,"['call', 'method', 'assembl']","['instal', 'new', '.net', 'assembl', 'call', 'method', 'assembl']"
961,961,NoFile,be registered a DLL as a service,0,a DLL which can be registered as a service and,regist dll servic,dll regist servic,"['regist', 'dll', 'servic']","['dll', 'regist', 'servic']"
962,962,NoFile,HKEY_LOCAL_ MACHINE\\SYSTEM\\CurrentControlSet\\Services\\<service> Adds itself as from under a service name the backdoor's configuration,0,changed to 2005. 3. Adds itself as a service,hkey_local_ hash-code add servic name backdoor' configur,chang 2005. 3. add servic,"['hkey_local_', 'hash-code', 'add', 'servic', 'name', ""backdoor'"", 'configur']","['chang', '2005.', '3.', 'add', 'servic']"
963,963,NoFile,Adds itself to using list of services started by ‘netsvc’ the service name ‘helpsvc’,0,binary's default configuration. 4. Adds itself to list of,add use list servic start ‘netsvc servic name ‘helpsvc,binary' default configuration. 4. add list,"['add', 'use', 'list', 'servic', 'start', '‘netsvc', 'servic', 'name', '‘helpsvc']","[""binary'"", 'default', 'configuration.', '4.', 'add', 'list']"
964,964,NoFile,schedules the copy to using be deleted on reboot the well documented MoveFileExA API,0,named Update.exe and then schedules the copy to be,schedul copi use delet reboot well document movefileexa api,name update.ex schedul copi,"['schedul', 'copi', 'use', 'delet', 'reboot', 'well', 'document', 'movefileexa', 'api']","['name', 'update.ex', 'schedul', 'copi']"
965,965,NoFile,is loaded it using the ZwLoadDriver() API,0,"driver to disk, it is loaded using the ZwLoadDriver() API.",load use zwloaddriv api,driver disk load use zwloaddriv api.,"['load', 'use', 'zwloaddriv', 'api']","['driver', 'disk', 'load', 'use', 'zwloaddriv', 'api.']"
966,966,NoFile,the backdoor LoadLibrary loads the original service’s DLL into with the address space,0,"Windows, the backdoor then loads the original service’s DLL",backdoor loadlibrari load origin servic dll address space,window backdoor load origin servic dll,"['backdoor', 'loadlibrari', 'load', 'origin', 'servic', 'dll', 'address', 'space']","['window', 'backdoor', 'load', 'origin', 'servic', 'dll']"
967,967,NoFile,sending chunks of POST payload,0,"used for bi-directional communications, sending chunks of POST payload",send chunk post payload,use bi-direct commun send chunk post payload,"['send', 'chunk', 'post', 'payload']","['use', 'bi-direct', 'commun', 'send', 'chunk', 'post', 'payload']"
968,968,NoFile,The GET request serves as a down-stream channel,0,/Catelog/login1.cgi. The GET request serves as a down-stream channel,get request serv down-stream channel,system-path  get request serv down-stream channel cgi-file,"['get', 'request', 'serv', 'down-stream', 'channel']","['system-path', 'get', 'request', 'serv', 'down-stream', 'channel', 'cgi-file']"
969,969,NoFile,the POST request serves as a upstream channel,0,while the POST request serves as a upstream channel.,post request serv upstream channel,post request serv upstream channel.,"['post', 'request', 'serv', 'upstream', 'channel']","['post', 'request', 'serv', 'upstream', 'channel.']"
970,970,NoFile,the malware contains a custom DNS client implementation,0,"protocol. Additionally, the malware contains a custom DNS client",malwar contain custom dn client implement,protocol. addit malwar contain custom dn client,"['malwar', 'contain', 'custom', 'dn', 'client', 'implement']","['protocol.', 'addit', 'malwar', 'contain', 'custom', 'dn', 'client']"
