,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
922,922,Other,a file retrieve over sockets,1,file that aims to retrieve binary data over pipes,file retriev socket,file aim retriev binari data pipe,"['file', 'retriev', 'socket']","['file', 'aim', 'retriev', 'binari', 'data', 'pipe']"
923,923,Other,It CPU name and identifier gets from the registry at HKLM\HARDWARE\DESCRIPTION\ System\CentralProcessor\0,1,in virtual environment. It gets CPU name and identifier,cpu name identifi get registri,virtual environment. get cpu name identifi,"['cpu', 'name', 'identifi', 'get', 'registri']","['virtual', 'environment.', 'get', 'cpu', 'name', 'identifi']"
924,924,Other,The module issues a HTTP GET request with hardcoded User­Agent string,1,(or automachine. servequake.com) and issues a HTTP GET request,modul issu http get request hardcod user­ag string,automachine.  com-file issu http get request,"['modul', 'issu', 'http', 'get', 'request', 'hardcod', 'user\xadag', 'string']","['automachine.', 'com-file', 'issu', 'http', 'get', 'request']"
925,925,Other,this module checks if «bdagent.exe» process is running on current system,1,very beginning this module checks if «bdagent.exe» process is,thi modul check  exe-file process run current system,veri begin thi modul check  exe-file process,"['thi', 'modul', 'check', 'exe-file', 'process', 'run', 'current', 'system']","['veri', 'begin', 'thi', 'modul', 'check', 'exe-file', 'process']"
926,926,Other,The code starts a thread that simulates keystrokes of ESC keyboard key and then shows a system modal message box,1,evasion technique. The code starts a thread that simulates,code start thread simul keystrok esc keyboard key show system modal messag box,evas technique. code start thread simul,"['code', 'start', 'thread', 'simul', 'keystrok', 'esc', 'keyboard', 'key', 'show', 'system', 'modal', 'messag', 'box']","['evas', 'technique.', 'code', 'start', 'thread', 'simul']"
927,927,Other,is terminated keystroke generation thread,1,that keystroke generation thread is terminated and the module continues,termin keystrok gener thread,keystrok gener thread termin modul continu,"['termin', 'keystrok', 'gener', 'thread']","['keystrok', 'gener', 'thread', 'termin', 'modul', 'continu']"
928,928,Other,The module POST request uploads all collected information to via one of the following URLs,1,C&C server. The module uploads all collected information to,modul post request upload collect inform via one follow url,c&c server. modul upload collect inform,"['modul', 'post', 'request', 'upload', 'collect', 'inform', 'via', 'one', 'follow', 'url']","['c&c', 'server.', 'modul', 'upload', 'collect', 'inform']"
929,929,Other,The data is uploaded as in a POST request binary the following format,1,PC 6.0) The data is uploaded as a POST request,data upload post request binari follow format,pc 6.0 data upload post request,"['data', 'upload', 'post', 'request', 'binari', 'follow', 'format']","['pc', '6.0', 'data', 'upload', 'post', 'request']"
930,930,Other,The trojan iterates through running processes,1,00:21:48 6.0 The trojan iterates through running processes and,trojan iter run process,00:21:48 6.0 trojan iter run process,"['trojan', 'iter', 'run', 'process']","['00:21:48', '6.0', 'trojan', 'iter', 'run', 'process']"
931,931,Other,the process VM is detected If terminates,1,detected the process instantly terminates Next the malware submits,process vm detect termin,detect process instantli termin next malwar submit,"['process', 'vm', 'detect', 'termin']","['detect', 'process', 'instantli', 'termin', 'next', 'malwar', 'submit']"
932,932,Other,"the malware HTTP GET request and the following URL format: http://<C2DOMAIN>/bin/read_i.php ?a1=%STEPID%&a2=%HOSTID%&a3=%SYSINFO%&a4=% AVSOFTID%, where %C2DOMAIN% is one of the following C&C domains submits collected information to using the C&C server",1,terminates. Next the malware submits collected information to the,malwar http get request follow url format: hash-code hash-code avsoftid% %c2domain% one follow c&c domain submit collect inform use c&c server some-variable,terminates. next malwar submit collect inform,"['malwar', 'http', 'get', 'request', 'follow', 'url', 'format:', 'hash-code', 'hash-code', 'avsoftid%', '%c2domain%', 'one', 'follow', 'c&c', 'domain', 'submit', 'collect', 'inform', 'use', 'c&c', 'server', 'some-variable']","['terminates.', 'next', 'malwar', 'submit', 'collect', 'inform']"
933,933,Other,This component infiltrate into via other computers network shares,1,is used to selectively infiltrate into other computers via,thi compon infiltr via comput network share,use select infiltr comput via,"['thi', 'compon', 'infiltr', 'via', 'comput', 'network', 'share']","['use', 'select', 'infiltr', 'comput', 'via']"
934,934,Other,It spawns an- other suspended process with its own igfxext.exe image,1,disk and run. It spawns an- other suspended process,spawn an- suspend process igfxext.ex imag,disk run. spawn an- suspend process,"['spawn', 'an-', 'suspend', 'process', 'igfxext.ex', 'imag']","['disk', 'run.', 'spawn', 'an-', 'suspend', 'process']"
935,935,Other,It is installed as a system kernel driver Ndiskpro service,1,Microsoft system device. It is installed as a system kernel,instal system kernel driver ndiskpro servic,microsoft system device. instal system kernel,"['instal', 'system', 'kernel', 'driver', 'ndiskpro', 'servic']","['microsoft', 'system', 'device.', 'instal', 'system', 'kernel']"
936,936,Other,the NDISKPRO.SYS driver hooks both INT 0x01 and INT 0xff,1,"loaded, the NDISKPRO.SYS driver hooks both INT 0x01 and",ndiskpro.si driver hook int 0x01 int 0xff,load ndiskpro.si driver hook int 0x01,"['ndiskpro.si', 'driver', 'hook', 'int', '0x01', 'int', '0xff']","['load', 'ndiskpro.si', 'driver', 'hook', 'int', '0x01']"
937,937,Other,loaded the NDISKPRO.SYS driver,1,please contact intelreports@kaspersky.com When loaded the NDISKPRO.SYS driver hooks,load ndiskpro.si driver,pleas contact load ndiskpro.si driver hook,"['load', 'ndiskpro.si', 'driver']","['pleas', 'contact', 'load', 'ndiskpro.si', 'driver', 'hook']"
938,938,Other,the original dropper maintains persistence across with reboots a simple addition to the HKCU run key,1,"the original dropper, which maintains persistence across reboots with",origin dropper maintain persist across reboot simpl addit hkcu run key,origin dropper maintain persist across reboot,"['origin', 'dropper', 'maintain', 'persist', 'across', 'reboot', 'simpl', 'addit', 'hkcu', 'run', 'key']","['origin', 'dropper', 'maintain', 'persist', 'across', 'reboot']"
939,939,Other,It registers its only export _LowLevelKeyboardProc@12 as a hook procedure for low-level keyboard input events (WH_KEYBOARD_LL hook),1,hidden console window and registers its only export _LowLevelKeyboardProc@12,regist onli export hook procedur low-level keyboard input event wh_keyboard_l hook,hidden consol window regist onli export,"['regist', 'onli', 'export', 'hook', 'procedur', 'low-level', 'keyboard', 'input', 'event', 'wh_keyboard_l', 'hook']","['hidden', 'consol', 'window', 'regist', 'onli', 'export']"
940,940,Other,The module HTTP POST requests issuing to the server,1,Wininet API functions for issuing HTTP POST requests to,modul http post request issu server,wininet api function issu http post request,"['modul', 'http', 'post', 'request', 'issu', 'server']","['wininet', 'api', 'function', 'issu', 'http', 'post', 'request']"
941,941,Other,installed a Dynamic Link Library (DLL) as a service,1,Dynamic Link Library (DLL) installed as a service. The,instal dynam link librari dll servic,dynam link librari dll instal service.,"['instal', 'dynam', 'link', 'librari', 'dll', 'servic']","['dynam', 'link', 'librari', 'dll', 'instal', 'service.']"
942,942,Other,The third sample utilized a kernel mode driver,1,"for other infected hosts, utilized a kernel mode driver",third sampl util kernel mode driver,infect host util kernel mode driver,"['third', 'sampl', 'util', 'kernel', 'mode', 'driver']","['infect', 'host', 'util', 'kernel', 'mode', 'driver']"
943,943,Other,The dropper invokes the SHGetSpecialFolderPath() API,1,= ‘G’; The dropper invokes the SHGetSpecialFolderPath() API supplying,dropper invok api,‘g; dropper invok api suppli,"['dropper', 'invok', 'api']","['‘g;', 'dropper', 'invok', 'api', 'suppli']"
944,944,Other,The sample resolves several library functions provided by Microsoft using the LoadLibrary() and GetProcAddress() Application Programming Interfaces (APIs),1,reader. The sample first resolves several library functions provided,sampl resolv sever librari function provid microsoft use loadlibrari getprocaddress applic program interfac api,reader. sampl first resolv sever librari function provid,"['sampl', 'resolv', 'sever', 'librari', 'function', 'provid', 'microsoft', 'use', 'loadlibrari', 'getprocaddress', 'applic', 'program', 'interfac', 'api']","['reader.', 'sampl', 'first', 'resolv', 'sever', 'librari', 'function', 'provid']"
945,945,Other,the dropper load the dropped DLL into its own process space,1,dropper performs is to load the dropped DLL into,dropper load drop dll process space,dropper perform load drop dll,"['dropper', 'load', 'drop', 'dll', 'process', 'space']","['dropper', 'perform', 'load', 'drop', 'dll']"
946,946,Other,is mapped it into the process space of its dropped file,1,is instantiated when it is mapped into the process space,map process space drop file,instanti map process space,"['map', 'process', 'space', 'drop', 'file']","['instanti', 'map', 'process', 'space']"
947,947,Other,the malware install itself as a service with that same name,1,the malware tries to install itself as a service,malwar instal servic name,malwar tri instal servic,"['malwar', 'instal', 'servic', 'name']","['malwar', 'tri', 'instal', 'servic']"
948,948,Other,the sample writes settings directly to the Windows Registry,1,"a precaution, the sample writes settings directly to the",sampl write set directli window registri,precaut sampl write set directli,"['sampl', 'write', 'set', 'directli', 'window', 'registri']","['precaut', 'sampl', 'write', 'set', 'directli']"
949,949,Other,The registry change creates the following key,1,fails. The registry change creates the following key: HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\msupdate\\Parameters,registri chang creat follow key,fails. registri chang creat follow key: hash-code,"['registri', 'chang', 'creat', 'follow', 'key']","['fails.', 'registri', 'chang', 'creat', 'follow', 'key:', 'hash-code']"
950,950,Other,the subroutine set the value of the ‘ServiceDLL’ to the module handle of the DLL,1,"this, the subroutine will set the value of the",subroutin set valu ‘servicedl modul handl dll,thi subroutin set valu,"['subroutin', 'set', 'valu', '‘servicedl', 'modul', 'handl', 'dll']","['thi', 'subroutin', 'set', 'valu']"
951,951,Other,The next key be changed,1,"The next key to be changed is: HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Svchost, which",next key chang,next key chang is: hash-code,"['next', 'key', 'chang']","['next', 'key', 'chang', 'is:', 'hash-code']"
952,952,Other,set the ‘msupdate’ key to ‘msupdate’,1,have the ‘msupdate’ key set to ‘msupdate’. The export,set ‘msupdat key ‘msupdat,‘msupdat key set ‘msupdate. export,"['set', '‘msupdat', 'key', '‘msupdat']","['‘msupdat', 'key', 'set', '‘msupdate.', 'export']"
953,953,Other,The export ‘CollectW3PerfData’ is registered as the main function of the DLL,1,‘msupdate’. The export ‘CollectW3PerfData’ is registered as the main function,export ‘collectw3perfdata regist main function dll,‘msupdate. export ‘collectw3perfdata regist main function,"['export', '‘collectw3perfdata', 'regist', 'main', 'function', 'dll']","['‘msupdate.', 'export', '‘collectw3perfdata', 'regist', 'main', 'function']"
954,954,Other,the sample starts the new service,1,"successful, the sample then starts the new service and",sampl start new servic,success sampl start new servic,"['sampl', 'start', 'new', 'servic']","['success', 'sampl', 'start', 'new', 'servic']"
