,label,text-rel,label_num,tokens,text-neigh,token
3022,NoActionName,The attacker hijack the network where the targeted victim resides,0,uses,missiles. The attacker can hijack the network where the,uses
3023,NoActionName,the attacker choose to take action on important targets only,0,performs,"chances, the attacker can choose to take action on",performs
3024,NoActionName,a combination of these components launch powerful and precise attacks on target devices,0,connect,of these components can launch powerful and precise attacks,connect
3025,NoActionName,an attacker launch remotely different attacks on through target devices vulnerable ad libraries,0,perform,that an attacker can launch remotely on target devices,perform
3026,NoActionName,The left panel enables the attacker to command the victim's device,0,is repeated,interface. The left panel enables the attacker to command,is repeated
3027,NoActionName,the attacker taking pictures,0,is started,"including uploading local files, taking pictures, recording audio/video, manipulating",is started
3028,NoActionName,the attacker recording audio/video,0,upload,"local files, taking pictures, recording audio/video, manipulating the clipboard,",upload
3029,NoActionName,the attacker manipulating the clipboard,0,download,"taking pictures, recording audio/video, manipulating the clipboard, sending SMS,",download
3030,NoActionName,the attacker SMS sending,0,are supported,"audio/video, manipulating the clipboard, sending SMS, dialing numbers, implanting",are supported
3031,NoActionName,the attacker dialing numbers,0,install,"the clipboard, sending SMS, dialing numbers, implanting bootkit, or",install
3032,NoActionName,the attacker implanting bootkit,0,used,"sending SMS, dialing numbers, implanting bootkit, or installing the",used
3033,NoActionName,the attacker installing the attacker’s apps uploaded to Google Play,0,writing,"numbers, implanting bootkit, or installing the attacker’s apps uploaded",writing
3034,NoActionName,stolen all information from the victim’s device,0,executing,panel lists all information stolen from the victim’s device.,executing
3035,NoActionName,intercepted the GPS location from the ad library,0,installing,with the GPS location intercepted from the ad library.,installing
3036,NoActionName,The panel pins down onto the GPS location of the victim’s device a Google Map widget,0,obfuscated,library. The panel also pins down the GPS location,obfuscated
3037,NoActionName,an attacker manipulate the host application in unintended ways,0,are written,allow an attacker to manipulate the host application in,are written
3038,NoActionName,an attacker over the network WiFi or DNS hijacking hijack the HTTP traffic through to inject malicious content into the WebView control the host application,0,executed,"over the network could hijack the HTTP traffic (e.g.,",executed
3039,NoActionName,a remote attacker taking photos without over consent the Internet,0,is also installed,"sensitive tasks such as taking photos or recording video,",is also installed
3040,NoActionName,a remote attacker recording video without over consent the Internet,0,deletes,"as taking photos or recording video, over the Internet,",deletes
3041,NoActionName,an attacker over the network inject malicious content into to the WebView misuse the interfaces exposed through the JS binding annotation,0,inject,over the network could inject malicious content into the,inject
3042,NoActionName,attackers over the network utilizing the makeCall interface to dial phone numbers without the user’s consent,0,disguise,"do malicious things (e.g., utilizing the makeCall interface to",disguise
3043,NoActionName,the attackers hijack the communication channels,0,terminate,If the attackers can hijack the communication channels and,terminate
3044,NoActionName,the attackers inject malicious DEX files,0,using,"the communication channels and inject malicious DEX files, they",using
3045,NoActionName,they control the behaviors of the victim apps,0,provides,"files, they can then control the behaviors of the",provides
3046,NoActionName,the attacker getting local access,0,deploy,"apps. without Android After getting local access, the attacker",deploy
3047,NoActionName,the attackers taking pictures,0,being served up,"like sending SMS or taking pictures, the attackers may",being served up
3048,NoActionName,the attackers SMS sending,0,were silently redirected,"more sophisticated attacks like sending SMS or taking pictures,",were silently redirected
3049,NoActionName,use them to root the device,0,aborts,download exe- cutables and use them to root the,aborts
3050,NoActionName,they obtain root on most Android phone models,0,modify,have the tools to obtain root on most Android,modify
3051,NoActionName,they attempt ptrace to control the host app,0,modify,"obtain root, they can attempt ptrace to control the",modify
3052,NoActionName,we make calls from without the Javascript bridge user consent,0,use,Targeted Attack against To make calls from the Javascript,use
3053,NoActionName,we invoke the telephony service to dial numbers directly via binder,0,uses,"user consent, we can invoke the telephony service to",uses
3054,NoActionName,the code DexClassLoaderload call to inject new classes from the attackers’ DEX files to register callbacks to take pictures/ record videos,0,searches,"in Listing 4, or call to inject new classes",searches
3055,NoActionName,an attacker monitor or tamper with the clipboard,0,overwrites,"context, an attacker can monitor or tamper with the clipboard. Android",overwrites
3056,NoActionName,Malicious apps steal the passwords if they can read the contents on clipboard,0,begin,forms. Malicious apps can steal the passwords if they,begin
3057,NoActionName,the attackers monitor changes to a clipboard,0,downloads,"APIs, the attackers can monitor changes to a clipboard",downloads
